Country_or_Other,Date_Time,NewCases,NewDeaths,NewRecovered
Kazakhstan,2020-05-28 17:20:58.416372,272.0,0.0,132.0
Czechia,2020-05-28 17:20:58.416372,54.0,2.0,90.0
Oman,2020-05-28 17:20:58.416372,636.0,1.0,0.0
Algeria,2020-05-28 17:20:58.416372,140.0,7.0,148.0
Nigeria,2020-05-28 17:20:58.416372,182.0,5.0,91.0
Norway,2020-05-28 17:20:58.416372,10.0,1.0,0.0
Armenia,2020-05-28 17:20:58.416372,442.0,15.0,32.0
Bolivia,2020-05-28 17:20:58.416372,632.0,6.0,12.0
Moldova,2020-05-28 17:20:58.416372,188.0,8.0,239.0
Morocco,2020-05-28 17:20:58.416372,42.0,0.0,217.0
Malaysia,2020-05-28 17:20:58.416372,10.0,0.0,86.0
Ghana,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Australia,2020-05-28 17:20:58.416372,11.0,0.0,14.0
Finland,2020-05-28 17:20:58.416372,51.0,0.0,400.0
Iraq,2020-05-28 17:20:58.416372,322.0,4.0,67.0
Cameroon,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Azerbaijan,2020-05-28 17:20:58.416372,191.0,2.0,125.0
Honduras,2020-05-28 17:20:58.416372,239.0,6.0,13.0
Sudan,2020-05-28 17:20:58.416372,200.0,11.0,161.0
Guatemala,2020-05-28 17:20:58.416372,191.0,5.0,204.0
Luxembourg,2020-05-28 17:20:58.416372,7.0,0.0,12.0
Hungary,2020-05-28 17:20:58.416372,23.0,4.0,140.0
Tajikistan,2020-05-28 17:20:58.416372,139.0,0.0,99.0
Guinea,2020-05-28 17:20:58.416372,278.0,2.0,277.0
Uzbekistan,2020-05-28 17:20:58.416372,75.0,0.0,26.0
Senegal,2020-05-28 17:20:58.416372,95.0,1.0,100.0
Thailand,2020-05-28 17:20:58.416372,11.0,0.0,14.0
Djibouti,2020-05-28 17:20:58.416372,217.0,2.0,56.0
Greece,2020-05-28 17:20:58.416372,3.0,2.0,0.0
DRC,2020-05-28 17:20:58.416372,114.0,1.0,16.0
Ivory Coast,2020-05-28 17:20:58.416372,85.0,1.0,24.0
Bulgaria,2020-05-28 17:20:58.416372,17.0,1.0,53.0
Bosnia and Herzegovina,2020-05-28 17:20:58.416372,27.0,2.0,37.0
Gabon,2020-05-28 17:20:58.416372,112.0,0.0,37.0
Croatia,2020-05-28 17:20:58.416372,1.0,1.0,4.0
El Salvador,2020-05-28 17:20:58.416372,85.0,2.0,129.0
North Macedonia,2020-05-28 17:20:58.416372,38.0,2.0,16.0
Cuba,2020-05-28 17:20:58.416372,9.0,0.0,10.0
Estonia,2020-05-28 17:20:58.416372,11.0,0.0,13.0
Somalia,2020-05-28 17:20:58.416372,97.0,5.0,45.0
Iceland,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Mayotte,2020-05-28 17:20:58.416372,25.0,1.0,1.0
Lithuania,2020-05-28 17:20:58.416372,9.0,2.0,9.0
Kenya,2020-05-28 17:20:58.416372,147.0,3.0,13.0
Kyrgyzstan,2020-05-28 17:20:58.416372,74.0,0.0,23.0
Sri Lanka,2020-05-28 17:20:58.416372,61.0,0.0,13.0
Slovakia,2020-05-28 17:20:58.416372,5.0,0.0,5.0
Maldives,2020-05-28 17:20:58.416372,56.0,0.0,0.0
New Zealand,2020-05-28 17:20:58.416372,0.0,1.0,12.0
Slovenia,2020-05-28 17:20:58.416372,2.0,0.0,2.0
Venezuela,2020-05-28 17:20:58.416372,80.0,0.0,0.0
Haiti,2020-05-28 17:20:58.416372,146.0,1.0,0.0
Guinea-Bissau,2020-05-28 17:20:58.416372,0.0,1.0,0.0
Mali,2020-05-28 17:20:58.416372,78.0,2.0,20.0
Lebanon,2020-05-28 17:20:58.416372,7.0,0.0,7.0
Albania,2020-05-28 17:20:58.416372,26.0,0.0,11.0
Tunisia,2020-05-28 17:20:58.416372,17.0,0.0,9.0
Hong Kong,2020-05-28 17:20:58.416372,0.0,0.0,1.0
Latvia,2020-05-28 17:20:58.416372,4.0,1.0,0.0
Zambia,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Equatorial Guinea,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Nepal,2020-05-28 17:20:58.416372,156.0,1.0,4.0
Costa Rica,2020-05-28 17:20:58.416372,16.0,0.0,7.0
South Sudan,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Niger,2020-05-28 17:20:58.416372,3.0,1.0,7.0
Cyprus,2020-05-28 17:20:58.416372,2.0,0.0,190.0
Paraguay,2020-05-28 17:20:58.416372,16.0,0.0,10.0
Burkina Faso,2020-05-28 17:20:58.416372,2.0,0.0,47.0
Ethiopia,2020-05-28 17:20:58.416372,100.0,1.0,10.0
Sierra Leone,2020-05-28 17:20:58.416372,30.0,0.0,64.0
Uruguay,2020-05-28 17:20:58.416372,8.0,0.0,4.0
Andorra,2020-05-28 17:20:58.416372,0.0,0.0,5.0
Nicaragua,2020-05-28 17:20:58.416372,0.0,0.0,0.0
CAR,2020-05-28 17:20:58.416372,53.0,0.0,0.0
Georgia,2020-05-28 17:20:58.416372,3.0,0.0,16.0
Jordan,2020-05-28 17:20:58.416372,8.0,0.0,11.0
Chad,2020-05-28 17:20:58.416372,11.0,1.0,54.0
Diamond Princess,2020-05-28 17:20:58.416372,0.0,0.0,0.0
San Marino,2020-05-28 17:20:58.416372,3.0,0.0,28.0
Madagascar,2020-05-28 17:20:58.416372,44.0,0.0,3.0
Malta,2020-05-28 17:20:58.416372,4.0,0.0,10.0
Congo,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Jamaica,2020-05-28 17:20:58.416372,5.0,0.0,12.0
Channel Islands,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Tanzania,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Réunion,2020-05-28 17:20:58.416372,5.0,0.0,0.0
Sao Tome and Principe,2020-05-28 17:20:58.416372,15.0,0.0,0.0
Palestine,2020-05-28 17:20:58.416372,12.0,0.0,3.0
Taiwan,2020-05-28 17:20:58.416372,0.0,0.0,1.0
French Guiana,2020-05-28 17:20:58.416372,30.0,0.0,11.0
Togo,2020-05-28 17:20:58.416372,27.0,0.0,14.0
Cabo Verde,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Rwanda,2020-05-28 17:20:58.416372,3.0,0.0,0.0
Mauritania,2020-05-28 17:20:58.416372,54.0,3.0,0.0
Isle of Man,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Mauritius,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Vietnam,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Montenegro,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Uganda,2020-05-28 17:20:58.416372,36.0,0.0,0.0
Eswatini,2020-05-28 17:20:58.416372,7.0,0.0,0.0
Yemen,2020-05-28 17:20:58.416372,22.0,4.0,1.0
Liberia,2020-05-28 17:20:58.416372,3.0,0.0,0.0
Mozambique,2020-05-28 17:20:58.416372,6.0,1.0,11.0
Benin,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Myanmar,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Malawi,2020-05-28 17:20:58.416372,102.0,0.0,0.0
Martinique,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Faeroe Islands,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Guadeloupe,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Mongolia,2020-05-28 17:20:58.416372,13.0,0.0,0.0
Gibraltar,2020-05-28 17:20:58.416372,1.0,0.0,0.0
Guyana,2020-05-28 17:20:58.416372,11.0,0.0,0.0
Zimbabwe,2020-05-28 17:20:58.416372,17.0,0.0,3.0
Brunei,2020-05-28 17:20:58.416372,0.0,0.0,1.0
Bermuda,2020-05-28 17:20:58.416372,1.0,0.0,1.0
Cayman Islands,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Cambodia,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Syria,2020-05-28 17:20:58.416372,1.0,0.0,0.0
Trinidad and Tobago,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Libya,2020-05-28 17:20:58.416372,6.0,1.0,1.0
Aruba,2020-05-28 17:20:58.416372,0.0,0.0,1.0
Bahamas,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Monaco,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Barbados,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Comoros,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Liechtenstein,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Sint Maarten,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Angola,2020-05-28 17:20:58.416372,3.0,0.0,0.0
French Polynesia,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Macao,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Burundi,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Saint Martin,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Eritrea,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Botswana,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Bhutan,2020-05-28 17:20:58.416372,3.0,0.0,0.0
Antigua and Barbuda,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Gambia,2020-05-28 17:20:58.416372,0.0,0.0,0.0
St. Vincent Grenadines,2020-05-28 17:20:58.416372,7.0,0.0,0.0
Timor-Leste,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Grenada,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Namibia,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Laos,2020-05-28 17:20:58.416372,0.0,0.0,0.0
New Caledonia,2020-05-28 17:20:58.416372,1.0,0.0,0.0
Belize,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Curaçao,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Fiji,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Saint Lucia,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Dominica,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Saint Kitts and Nevis,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Falkland Islands,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Greenland,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Suriname,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Turks and Caicos,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Vatican City,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Montserrat,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Seychelles,2020-05-28 17:20:58.416372,0.0,0.0,0.0
MS Zaandam,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Western Sahara,2020-05-28 17:20:58.416372,0.0,0.0,0.0
British Virgin Islands,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Papua New Guinea,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Caribbean Netherlands,2020-05-28 17:20:58.416372,0.0,0.0,0.0
St. Barth,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Anguilla,2020-05-28 17:20:58.416372,0.0,0.0,0.0
Lesotho,2020-05-28 17:20:58.416372,0.0,0.0,1.0
Saint Pierre Miquelon,2020-05-28 17:20:58.416372,0.0,0.0,0.0
China,2020-05-27 10:15:26.661661,1.0,0.0,
USA,2020-05-27 10:15:26.661661,20546.0,1535.0,
Brazil,2020-05-27 10:15:26.661661,22301.0,1148.0,
Russia,2020-05-27 10:15:26.661661,8338.0,161.0,
Spain,2020-05-27 10:15:26.661661,510.0,1.0,
UK,2020-05-27 10:15:26.661661,2013.0,412.0,
Italy,2020-05-27 10:15:26.661661,584.0,117.0,
France,2020-05-27 10:15:26.661661,191.0,66.0,
Germany,2020-05-27 10:15:26.661661,607.0,35.0,
Turkey,2020-05-27 10:15:26.661661,1035.0,34.0,
India,2020-05-27 10:15:26.661661,7293.0,190.0,
Iran,2020-05-27 10:15:26.661661,2080.0,56.0,
Peru,2020-05-27 10:15:26.661661,6154.0,195.0,
Canada,2020-05-27 10:15:26.661661,872.0,126.0,
Chile,2020-05-27 10:15:26.661661,4328.0,35.0,
Saudi Arabia,2020-05-27 10:15:26.661661,1815.0,14.0,
Mexico,2020-05-27 10:15:26.661661,3455.0,501.0,
Pakistan,2020-05-27 10:15:26.661661,1446.0,28.0,
Belgium,2020-05-27 10:15:26.661661,137.0,30.0,
Qatar,2020-05-27 10:15:26.661661,1740.0,2.0,
Netherlands,2020-05-27 10:15:26.661661,190.0,15.0,
Belarus,2020-05-27 10:15:26.661661,897.0,6.0,
Bangladesh,2020-05-27 10:15:26.661661,1541.0,22.0,
Ecuador,2020-05-27 10:15:26.661661,748.0,72.0,
Sweden,2020-05-27 10:15:26.661661,648.0,95.0,
Singapore,2020-05-27 10:15:26.661661,533.0,0.0,
UAE,2020-05-27 10:15:26.661661,883.0,2.0,
Portugal,2020-05-27 10:15:26.661661,285.0,14.0,
Switzerland,2020-05-27 10:15:26.661661,15.0,2.0,
South Africa,2020-05-27 10:15:26.661661,1673.0,28.0,
Ireland,2020-05-27 10:15:26.661661,68.0,16.0,
Colombia,2020-05-27 10:15:26.661661,1101.0,27.0,
Indonesia,2020-05-27 10:15:26.661661,686.0,55.0,
Kuwait,2020-05-27 10:15:26.661661,692.0,3.0,
Poland,2020-05-27 10:15:26.661661,399.0,4.0,
Ukraine,2020-05-27 10:15:26.661661,321.0,14.0,
Egypt,2020-05-27 10:15:26.661661,910.0,19.0,
Romania,2020-05-27 10:15:26.661661,165.0,11.0,
Israel,2020-05-27 10:15:26.661661,36.0,0.0,
Japan,2020-05-27 10:15:26.661661,28.0,12.0,
Austria,2020-05-27 10:15:26.661661,34.0,2.0,
Dominican Republic,2020-05-27 10:15:26.661661,459.0,6.0,
Philippines,2020-05-27 10:15:26.661661,380.0,18.0,
Argentina,2020-05-27 10:15:26.661661,705.0,16.0,
Afghanistan,2020-05-27 10:15:26.661661,625.0,7.0,
Panama,2020-05-27 10:15:26.661661,281.0,2.0,
Denmark,2020-05-27 10:15:26.661661,52.0,2.0,
Serbia,2020-05-27 10:15:26.661661,48.0,1.0,
S. Korea,2020-05-27 10:15:26.661661,40.0,0.0,
Bahrain,2020-05-27 10:15:26.661661,326.0,1.0,
Kazakhstan,2020-05-27 10:15:26.661661,335.0,0.0,
Czechia,2020-05-27 10:15:26.661661,36.0,0.0,
Algeria,2020-05-27 10:15:26.661661,160.0,6.0,
Nigeria,2020-05-27 10:15:26.661661,389.0,5.0,
Norway,2020-05-27 10:15:26.661661,18.0,0.0,
Oman,2020-05-27 10:15:26.661661,255.0,2.0,
Armenia,2020-05-27 10:15:26.661661,372.0,7.0,
Malaysia,2020-05-27 10:15:26.661661,15.0,0.0,
Morocco,2020-05-27 10:15:26.661661,24.0,0.0,
Moldova,2020-05-27 10:15:26.661661,232.0,7.0,
Ghana,2020-05-27 10:15:26.661661,186.0,0.0,
Australia,2020-05-27 10:15:26.661661,6.0,1.0,
Bolivia,2020-05-27 10:15:26.661661,476.0,13.0,
Finland,2020-05-27 10:15:26.661661,64.0,1.0,
Cameroon,2020-05-27 10:15:26.661661,0.0,0.0,
Iraq,2020-05-27 10:15:26.661661,287.0,6.0,
Azerbaijan,2020-05-27 10:15:26.661661,165.0,2.0,
Honduras,2020-05-27 10:15:26.661661,212.0,6.0,
Sudan,2020-05-27 10:15:26.661661,170.0,14.0,
Luxembourg,2020-05-27 10:15:26.661661,6.0,0.0,
Guatemala,2020-05-27 10:15:26.661661,194.0,4.0,
Hungary,2020-05-27 10:15:26.661661,22.0,6.0,
Tajikistan,2020-05-27 10:15:26.661661,158.0,0.0,
Uzbekistan,2020-05-27 10:15:26.661661,79.0,0.0,
Guinea,2020-05-27 10:15:26.661661,0.0,0.0,
Senegal,2020-05-27 10:15:26.661661,92.0,2.0,
Thailand,2020-05-27 10:15:26.661661,9.0,0.0,
Greece,2020-05-27 10:15:26.661661,11.0,0.0,
Djibouti,2020-05-27 10:15:26.661661,229.0,4.0,
Ivory Coast,2020-05-27 10:15:26.661661,79.0,1.0,
DRC,2020-05-27 10:15:26.661661,143.0,0.0,
Bulgaria,2020-05-27 10:15:26.661661,17.0,3.0,
Bosnia and Herzegovina,2020-05-27 10:15:26.661661,19.0,2.0,
Gabon,2020-05-27 10:15:26.661661,81.0,0.0,
Croatia,2020-05-27 10:15:26.661661,0.0,0.0,
El Salvador,2020-05-27 10:15:26.661661,67.0,1.0,
North Macedonia,2020-05-27 10:15:26.661661,25.0,3.0,
Cuba,2020-05-27 10:15:26.661661,11.0,0.0,
Estonia,2020-05-27 10:15:26.661661,6.0,1.0,
Iceland,2020-05-27 10:15:26.661661,1.0,0.0,
Somalia,2020-05-27 10:15:26.661661,20.0,0.0,
Lithuania,2020-05-27 10:15:26.661661,8.0,1.0,
Mayotte,2020-05-27 10:15:26.661661,11.0,0.0,
Kyrgyzstan,2020-05-27 10:15:26.661661,52.0,0.0,
Slovakia,2020-05-27 10:15:26.661661,2.0,0.0,
New Zealand,2020-05-27 10:15:26.661661,0.0,0.0,
Slovenia,2020-05-27 10:15:26.661661,2.0,0.0,
Kenya,2020-05-27 10:15:26.661661,123.0,3.0,
Sri Lanka,2020-05-27 10:15:26.661661,150.0,0.0,
Maldives,2020-05-27 10:15:26.661661,19.0,0.0,
Venezuela,2020-05-27 10:15:26.661661,34.0,0.0,
Guinea-Bissau,2020-05-27 10:15:26.661661,17.0,0.0,
Haiti,2020-05-27 10:15:26.661661,111.0,2.0,
Lebanon,2020-05-27 10:15:26.661661,21.0,0.0,
Mali,2020-05-27 10:15:26.661661,39.0,0.0,
Hong Kong,2020-05-27 10:15:26.661661,1.0,0.0,
Latvia,2020-05-27 10:15:26.661661,4.0,1.0,
Zambia,2020-05-27 10:15:26.661661,137.0,0.0,
Tunisia,2020-05-27 10:15:26.661661,0.0,0.0,
Albania,2020-05-27 10:15:26.661661,21.0,0.0,
Equatorial Guinea,2020-05-27 10:15:26.661661,0.0,0.0,
South Sudan,2020-05-27 10:15:26.661661,188.0,2.0,
Costa Rica,2020-05-27 10:15:26.661661,28.0,0.0,
Niger,2020-05-27 10:15:26.661661,0.0,0.0,
Cyprus,2020-05-27 10:15:26.661661,0.0,0.0,
Nepal,2020-05-27 10:15:26.661661,114.0,0.0,
Paraguay,2020-05-27 10:15:26.661661,7.0,0.0,
Burkina Faso,2020-05-27 10:15:26.661661,13.0,1.0,
Uruguay,2020-05-27 10:15:26.661661,14.0,0.0,
Sierra Leone,2020-05-27 10:15:26.661661,28.0,1.0,
Andorra,2020-05-27 10:15:26.661661,0.0,0.0,
Nicaragua,2020-05-27 10:15:26.661661,0.0,0.0,
Georgia,2020-05-27 10:15:26.661661,3.0,0.0,
Ethiopia,2020-05-27 10:15:26.661661,30.0,0.0,
Jordan,2020-05-27 10:15:26.661661,2.0,0.0,
Chad,2020-05-27 10:15:26.661661,15.0,2.0,
Diamond Princess,2020-05-27 10:15:26.661661,0.0,0.0,
CAR,2020-05-27 10:15:26.661661,31.0,0.0,
San Marino,2020-05-27 10:15:26.661661,1.0,0.0,
Malta,2020-05-27 10:15:26.661661,1.0,1.0,
Madagascar,2020-05-27 10:15:26.661661,26.0,0.0,
Congo,2020-05-27 10:15:26.661661,84.0,3.0,
Jamaica,2020-05-27 10:15:26.661661,8.0,0.0,
Channel Islands,2020-05-27 10:15:26.661661,1.0,0.0,
Tanzania,2020-05-27 10:15:26.661661,0.0,0.0,
Réunion,2020-05-27 10:15:26.661661,1.0,0.0,
Sao Tome and Principe,2020-05-27 10:15:26.661661,2.0,0.0,
Taiwan,2020-05-27 10:15:26.661661,0.0,0.0,
Palestine,2020-05-27 10:15:26.661661,5.0,0.0,
French Guiana,2020-05-27 10:15:26.661661,22.0,0.0,
Togo,2020-05-27 10:15:26.661661,4.0,0.0,
Cabo Verde,2020-05-27 10:15:26.661661,0.0,0.0,
Rwanda,2020-05-27 10:15:26.661661,7.0,0.0,
Isle of Man,2020-05-27 10:15:26.661661,0.0,0.0,
Mauritius,2020-05-27 10:15:26.661661,0.0,0.0,
Vietnam,2020-05-27 10:15:26.661661,0.0,0.0,
Montenegro,2020-05-27 10:15:26.661661,0.0,0.0,
Mauritania,2020-05-27 10:15:26.661661,24.0,3.0,
Uganda,2020-05-27 10:15:26.661661,28.0,0.0,
Eswatini,2020-05-27 10:15:26.661661,11.0,0.0,
Liberia,2020-05-27 10:15:26.661661,0.0,1.0,
Yemen,2020-05-27 10:15:26.661661,7.0,4.0,
Mozambique,2020-05-27 10:15:26.661661,14.0,0.0,
Benin,2020-05-27 10:15:26.661661,2.0,0.0,
Myanmar,2020-05-27 10:15:26.661661,0.0,0.0,
Martinique,2020-05-27 10:15:26.661661,0.0,0.0,
Faeroe Islands,2020-05-27 10:15:26.661661,0.0,0.0,
Guadeloupe,2020-05-27 10:15:26.661661,0.0,0.0,
Gibraltar,2020-05-27 10:15:26.661661,3.0,0.0,
Mongolia,2020-05-27 10:15:26.661661,7.0,0.0,
Brunei,2020-05-27 10:15:26.661661,0.0,1.0,
Cayman Islands,2020-05-27 10:15:26.661661,3.0,0.0,
Guyana,2020-05-27 10:15:26.661661,0.0,0.0,
Bermuda,2020-05-27 10:15:26.661661,0.0,0.0,
Zimbabwe,2020-05-27 10:15:26.661661,76.0,0.0,
Cambodia,2020-05-27 10:15:26.661661,0.0,0.0,
Syria,2020-05-27 10:15:26.661661,0.0,0.0,
Trinidad and Tobago,2020-05-27 10:15:26.661661,0.0,0.0,
Malawi,2020-05-27 10:15:26.661661,0.0,0.0,
Aruba,2020-05-27 10:15:26.661661,0.0,0.0,
Bahamas,2020-05-27 10:15:26.661661,0.0,0.0,
Libya,2020-05-27 10:15:26.661661,22.0,1.0,
Monaco,2020-05-27 10:15:26.661661,0.0,0.0,
Barbados,2020-05-27 10:15:26.661661,0.0,0.0,
Comoros,2020-05-27 10:15:26.661661,0.0,1.0,
Liechtenstein,2020-05-27 10:15:26.661661,0.0,0.0,
Sint Maarten,2020-05-27 10:15:26.661661,0.0,0.0,
Angola,2020-05-27 10:15:26.661661,1.0,0.0,
French Polynesia,2020-05-27 10:15:26.661661,0.0,0.0,
Macao,2020-05-27 10:15:26.661661,0.0,0.0,
Burundi,2020-05-27 10:15:26.661661,0.0,0.0,
Saint Martin,2020-05-27 10:15:26.661661,0.0,0.0,
Eritrea,2020-05-27 10:15:26.661661,0.0,0.0,
Botswana,2020-05-27 10:15:26.661661,0.0,0.0,
Bhutan,2020-05-27 10:15:26.661661,1.0,0.0,
Antigua and Barbuda,2020-05-27 10:15:26.661661,0.0,0.0,
Gambia,2020-05-27 10:15:26.661661,0.0,0.0,
Timor-Leste,2020-05-27 10:15:26.661661,0.0,0.0,
Grenada,2020-05-27 10:15:26.661661,0.0,0.0,
Namibia,2020-05-27 10:15:26.661661,1.0,0.0,
Laos,2020-05-27 10:15:26.661661,0.0,0.0,
Belize,2020-05-27 10:15:26.661661,0.0,0.0,
Curaçao,2020-05-27 10:15:26.661661,0.0,0.0,
Fiji,2020-05-27 10:15:26.661661,0.0,0.0,
New Caledonia,2020-05-27 10:15:26.661661,0.0,0.0,
Saint Lucia,2020-05-27 10:15:26.661661,0.0,0.0,
St. Vincent Grenadines,2020-05-27 10:15:26.661661,0.0,0.0,
Dominica,2020-05-27 10:15:26.661661,0.0,0.0,
Saint Kitts and Nevis,2020-05-27 10:15:26.661661,0.0,0.0,
Falkland Islands,2020-05-27 10:15:26.661661,0.0,0.0,
Greenland,2020-05-27 10:15:26.661661,1.0,0.0,
Suriname,2020-05-27 10:15:26.661661,1.0,0.0,
Turks and Caicos,2020-05-27 10:15:26.661661,0.0,0.0,
Vatican City,2020-05-27 10:15:26.661661,0.0,0.0,
Montserrat,2020-05-27 10:15:26.661661,0.0,0.0,
Seychelles,2020-05-27 10:15:26.661661,0.0,0.0,
MS Zaandam,2020-05-27 10:15:26.661661,0.0,0.0,
Western Sahara,2020-05-27 10:15:26.661661,0.0,0.0,
British Virgin Islands,2020-05-27 10:15:26.661661,0.0,0.0,
Papua New Guinea,2020-05-27 10:15:26.661661,0.0,0.0,
Caribbean Netherlands,2020-05-27 10:15:26.661661,0.0,0.0,
St. Barth,2020-05-27 10:15:26.661661,0.0,0.0,
Anguilla,2020-05-27 10:15:26.661661,0.0,0.0,
Lesotho,2020-05-27 10:15:26.661661,0.0,0.0,
Saint Pierre Miquelon,2020-05-27 10:15:26.661661,0.0,0.0,
China,2020-05-25 10:58:42.959363,11.0,0.0,
USA,2020-05-25 10:58:42.959363,19790.0,505.0,
Brazil,2020-05-25 10:58:42.959363,13051.0,806.0,
Russia,2020-05-25 10:58:42.959363,8946.0,92.0,
Spain,2020-05-25 10:58:42.959363,0.0,0.0,
UK,2020-05-25 10:58:42.959363,1625.0,121.0,
Italy,2020-05-25 10:58:42.959363,300.0,92.0,
France,2020-05-25 10:58:42.959363,358.0,65.0,
Germany,2020-05-25 10:58:42.959363,461.0,57.0,
Turkey,2020-05-25 10:58:42.959363,987.0,29.0,
India,2020-05-25 10:58:42.959363,6414.0,148.0,
Iran,2020-05-25 10:58:42.959363,2023.0,34.0,
Peru,2020-05-25 10:58:42.959363,4020.0,173.0,
Canada,2020-05-25 10:58:42.959363,1012.0,121.0,
Saudi Arabia,2020-05-25 10:58:42.959363,2235.0,9.0,
Chile,2020-05-25 10:58:42.959363,4895.0,43.0,
Mexico,2020-05-25 10:58:42.959363,2764.0,215.0,
Belgium,2020-05-25 10:58:42.959363,250.0,32.0,
Pakistan,2020-05-25 10:58:42.959363,1748.0,34.0,
Qatar,2020-05-25 10:58:42.959363,1751.0,3.0,
Netherlands,2020-05-25 10:58:42.959363,209.0,8.0,
Ecuador,2020-05-25 10:58:42.959363,599.0,95.0,
Belarus,2020-05-25 10:58:42.959363,946.0,5.0,
Bangladesh,2020-05-25 10:58:42.959363,1975.0,21.0,
Sweden,2020-05-25 10:58:42.959363,384.0,31.0,
Singapore,2020-05-25 10:58:42.959363,344.0,0.0,
Portugal,2020-05-25 10:58:42.959363,165.0,14.0,
Switzerland,2020-05-25 10:58:42.959363,10.0,7.0,
UAE,2020-05-25 10:58:42.959363,822.0,3.0,
Ireland,2020-05-25 10:58:42.959363,59.0,0.0,
South Africa,2020-05-25 10:58:42.959363,1032.0,52.0,
Indonesia,2020-05-25 10:58:42.959363,479.0,19.0,
Colombia,2020-05-25 10:58:42.959363,806.0,23.0,
Kuwait,2020-05-25 10:58:42.959363,665.0,9.0,
Poland,2020-05-25 10:58:42.959363,305.0,11.0,
Ukraine,2020-05-25 10:58:42.959363,259.0,6.0,
Romania,2020-05-25 10:58:42.959363,213.0,20.0,
Egypt,2020-05-25 10:58:42.959363,702.0,19.0,
Israel,2020-05-25 10:58:42.959363,17.0,2.0,
Japan,2020-05-25 10:58:42.959363,31.0,10.0,
Austria,2020-05-25 10:58:42.959363,36.0,1.0,
Dominican Republic,2020-05-25 10:58:42.959363,272.0,2.0,
Philippines,2020-05-25 10:58:42.959363,284.0,5.0,
Argentina,2020-05-25 10:58:42.959363,552.0,15.0,
Denmark,2020-05-25 10:58:42.959363,27.0,1.0,
S. Korea,2020-05-25 10:58:42.959363,16.0,1.0,
Serbia,2020-05-25 10:58:42.959363,34.0,1.0,
Panama,2020-05-25 10:58:42.959363,257.0,4.0,
Afghanistan,2020-05-25 10:58:42.959363,591.0,1.0,
Bahrain,2020-05-25 10:58:42.959363,33.0,0.0,
Czechia,2020-05-25 10:58:42.959363,47.0,2.0,
Kazakhstan,2020-05-25 10:58:42.959363,209.0,0.0,
Algeria,2020-05-25 10:58:42.959363,197.0,9.0,
Norway,2020-05-25 10:58:42.959363,12.0,0.0,
Nigeria,2020-05-25 10:58:42.959363,229.0,7.0,
